,justice,justiceName,majVotes,direction,minVotes,decisionDirection,majority,caseId,term,partyWinning,precedentAlteration,vote,issueArea
28298,92,WJBrennan,9,1,0,1,2,1970-011,1970,1,0,1,9
28299,95,BRWhite,9,1,0,1,2,1970-011,1970,1,0,1,9
28300,99,WEBurger,9,1,0,1,2,1970-011,1970,1,0,1,9
28301,100,HABlackmun,9,1,0,1,2,1970-011,1970,1,0,1,9
28302,99,WEBurger,4,0,4,2,0,1970-012,1970,0,0,8,8
28303,78,HLBlack,4,0,4,2,0,1970-012,1970,0,0,8,8
28304,81,WODouglas,4,0,4,2,0,1970-012,1970,0,0,0,8
28305,91,JHarlan2,4,0,4,2,0,1970-012,1970,0,0,8,8
28306,92,WJBrennan,4,0,4,2,0,1970-012,1970,0,0,8,8
28307,94,PStewart,4,0,4,2,0,1970-012,1970,0,0,8,8
28308,95,BRWhite,4,0,4,2,0,1970-012,1970,0,0,8,8
28309,98,TMarshall,4,0,4,2,0,1970-012,1970,0,0,8,8
28310,100,HABlackmun,4,0,4,2,0,1970-012,1970,0,0,8,8
28311,99,WEBurger,5,1,4,1,2,1970-013,1970,1,0,3,1
28312,78,HLBlack,5,2,4,1,1,1970-013,1970,1,0,2,1
28313,81,WODouglas,5,2,4,1,1,1970-013,1970,1,0,2,1
28314,91,JHarlan2,5,1,4,1,2,1970-013,1970,1,0,4,1
28315,92,WJBrennan,5,2,4,1,1,1970-013,1970,1,0,2,1
28316,94,PStewart,5,1,4,1,2,1970-013,1970,1,0,5,1
28317,95,BRWhite,5,1,4,1,2,1970-013,1970,1,0,1,1
28318,98,TMarshall,5,2,4,1,1,1970-013,1970,1,0,2,1
28319,100,HABlackmun,5,1,4,1,2,1970-013,1970,1,0,3,1
28320,91,JHarlan2,5,1,4,2,1,1970-014,1970,1,0,2,2
28321,78,HLBlack,5,2,4,2,2,1970-014,1970,1,0,5,2
28322,81,WODouglas,5,2,4,2,2,1970-014,1970,1,0,4,2
28323,94,PStewart,5,1,4,2,1,1970-014,1970,1,0,2,2
28324,98,TMarshall,5,2,4,2,2,1970-014,1970,1,0,4,2
28325,92,WJBrennan,5,2,4,2,2,1970-014,1970,1,0,4,2
28326,95,BRWhite,5,2,4,2,2,1970-014,1970,1,0,4,2
28327,99,WEBurger,5,1,4,2,1,1970-014,1970,1,0,2,2
28328,100,HABlackmun,5,1,4,2,1,1970-014,1970,1,0,2,2
28329,91,JHarlan2,7,1,2,1,2,1970-016,1970,1,0,1,7
28330,78,HLBlack,7,1,2,1,2,1970-016,1970,1,0,1,7
28331,81,WODouglas,7,2,2,1,1,1970-016,1970,1,0,2,7
28332,94,PStewart,7,2,2,1,1,1970-016,1970,1,0,2,7
28333,98,TMarshall,7,1,2,1,2,1970-016,1970,1,0,1,7
28334,92,WJBrennan,7,1,2,1,2,1970-016,1970,1,0,1,7
28335,95,BRWhite,7,1,2,1,2,1970-016,1970,1,0,1,7
28336,99,WEBurger,7,1,2,1,2,1970-016,1970,1,0,1,7
28337,100,HABlackmun,7,1,2,1,2,1970-016,1970,1,0,1,7
28338,91,JHarlan2,6,1,3,1,2,1970-017,1970,1,0,1,1
28339,78,HLBlack,6,1,3,1,2,1970-017,1970,1,0,1,1
28340,81,WODouglas,6,2,3,1,1,1970-017,1970,1,0,2,1
28341,94,PStewart,6,1,3,1,2,1970-017,1970,1,0,1,1
28342,98,TMarshall,6,2,3,1,1,1970-017,1970,1,0,2,1
28343,92,WJBrennan,6,2,3,1,1,1970-017,1970,1,0,2,1
28344,95,BRWhite,6,1,3,1,2,1970-017,1970,1,0,4,1
28345,99,WEBurger,6,1,3,1,2,1970-017,1970,1,0,1,1
28346,100,HABlackmun,6,1,3,1,2,1970-017,1970,1,0,1,1
28356,91,JHarlan2,9,1,0,1,2,1970-019,1970,0,0,1,9
28357,78,HLBlack,9,1,0,1,2,1970-019,1970,0,0,1,9
28358,81,WODouglas,9,1,0,1,2,1970-019,1970,0,0,1,9
28359,94,PStewart,9,1,0,1,2,1970-019,1970,0,0,1,9
28360,98,TMarshall,9,1,0,1,2,1970-019,1970,0,0,1,9
28361,92,WJBrennan,9,1,0,1,2,1970-019,1970,0,0,1,9
28362,95,BRWhite,9,1,0,1,2,1970-019,1970,0,0,1,9
28363,99,WEBurger,9,1,0,1,2,1970-019,1970,0,0,1,9
28364,100,HABlackmun,9,1,0,1,2,1970-019,1970,0,0,1,9
28365,91,JHarlan2,5,2,4,2,2,1970-020,1970,0,0,3,8
28366,78,HLBlack,5,2,4,2,2,1970-020,1970,0,0,3,8
28367,81,WODouglas,5,2,4,2,2,1970-020,1970,0,0,1,8
28368,94,PStewart,5,1,4,2,1,1970-020,1970,0,0,2,8
28369,98,TMarshall,5,1,4,2,1,1970-020,1970,0,0,2,8
28370,92,WJBrennan,5,1,4,2,1,1970-020,1970,0,0,2,8
28371,95,BRWhite,5,1,4,2,1,1970-020,1970,0,0,2,8
28372,99,WEBurger,5,2,4,2,2,1970-020,1970,0,0,1,8
28373,100,HABlackmun,5,2,4,2,2,1970-020,1970,0,0,1,8
28374,91,JHarlan2,8,2,1,2,2,1970-021,1970,1,0,4,2
28375,78,HLBlack,8,1,1,2,1,1970-021,1970,1,0,2,2
28376,81,WODouglas,8,2,1,2,2,1970-021,1970,1,0,1,2
28377,94,PStewart,8,2,1,2,2,1970-021,1970,1,0,1,2
28378,98,TMarshall,8,2,1,2,2,1970-021,1970,1,0,1,2
28379,92,WJBrennan,8,2,1,2,2,1970-021,1970,1,0,1,2
28380,95,BRWhite,8,2,1,2,2,1970-021,1970,1,0,1,2
28381,99,WEBurger,8,2,1,2,2,1970-021,1970,1,0,4,2
28382,100,HABlackmun,8,2,1,2,2,1970-021,1970,1,0,4,2
28383,91,JHarlan2,9,2,0,2,2,1970-022,1970,0,0,1,3
28384,78,HLBlack,9,2,0,2,2,1970-022,1970,0,0,4,3
28385,81,WODouglas,9,2,0,2,2,1970-022,1970,0,0,1,3
28386,94,PStewart,9,2,0,2,2,1970-022,1970,0,0,1,3
28387,98,TMarshall,9,2,0,2,2,1970-022,1970,0,0,1,3
28388,92,WJBrennan,9,2,0,2,2,1970-022,1970,0,0,1,3
28389,95,BRWhite,9,2,0,2,2,1970-022,1970,0,0,1,3
28390,99,WEBurger,9,2,0,2,2,1970-022,1970,0,0,1,3
28391,100,HABlackmun,9,2,0,2,2,1970-022,1970,0,0,1,3
28392,91,JHarlan2,7,2,2,2,2,1970-023,1970,1,0,1,2
28393,78,HLBlack,7,2,2,2,2,1970-023,1970,1,0,1,2
28394,81,WODouglas,7,2,2,2,2,1970-023,1970,1,0,1,2
28395,94,PStewart,7,1,2,2,1,1970-023,1970,1,0,2,2
28396,98,TMarshall,7,2,2,2,2,1970-023,1970,1,0,1,2
28397,92,WJBrennan,7,2,2,2,2,1970-023,1970,1,0,1,2
28398,95,BRWhite,7,1,2,2,1,1970-023,1970,1,0,2,2
28399,99,WEBurger,7,2,2,2,2,1970-023,1970,1,0,1,2
28400,100,HABlackmun,7,2,2,2,2,1970-023,1970,1,0,1,2
28401,91,JHarlan2,6,2,3,2,2,1970-024,1970,0,0,1,4
28402,78,HLBlack,6,1,3,2,1,1970-024,1970,0,0,2,4
28403,81,WODouglas,6,2,3,2,2,1970-024,1970,0,0,1,4
28404,94,PStewart,6,2,3,2,2,1970-024,1970,0,0,1,4
28405,98,TMarshall,6,2,3,2,2,1970-024,1970,0,0,1,4
28406,92,WJBrennan,6,2,3,2,2,1970-024,1970,0,0,1,4
28407,95,BRWhite,6,2,3,2,2,1970-024,1970,0,0,1,4
28408,99,WEBurger,6,1,3,2,1,1970-024,1970,0,0,2,4
28409,100,HABlackmun,6,1,3,2,1,1970-024,1970,0,0,2,4
28410,91,JHarlan2,9,1,0,1,2,1970-025,1970,1,0,1,1
28411,78,HLBlack,9,1,0,1,2,1970-025,1970,1,0,4,1
28412,81,WODouglas,9,1,0,1,2,1970-025,1970,1,0,1,1
28413,94,PStewart,9,1,0,1,2,1970-025,1970,1,0,1,1
28414,98,TMarshall,9,1,0,1,2,1970-025,1970,1,0,1,1
28415,92,WJBrennan,9,1,0,1,2,1970-025,1970,1,0,1,1
28416,95,BRWhite,9,1,0,1,2,1970-025,1970,1,0,1,1
28417,99,WEBurger,9,1,0,1,2,1970-025,1970,1,0,1,1
28418,100,HABlackmun,9,1,0,1,2,1970-025,1970,1,0,1,1
28419,91,JHarlan2,9,2,0,2,2,1970-026,1970,1,0,4,1
28420,78,HLBlack,9,2,0,2,2,1970-026,1970,1,0,4,1
28421,81,WODouglas,9,2,0,2,2,1970-026,1970,1,0,1,1
28422,94,PStewart,9,2,0,2,2,1970-026,1970,1,0,1,1
28423,98,TMarshall,9,2,0,2,2,1970-026,1970,1,0,1,1
28424,92,WJBrennan,9,2,0,2,2,1970-026,1970,1,0,1,1
28425,95,BRWhite,9,2,0,2,2,1970-026,1970,1,0,1,1
28426,99,WEBurger,9,2,0,2,2,1970-026,1970,1,0,3,1
28427,100,HABlackmun,9,2,0,2,2,1970-026,1970,1,0,1,1
28428,91,JHarlan2,6,2,3,2,2,1970-027,1970,0,0,5,1
28429,78,HLBlack,6,2,3,2,2,1970-027,1970,0,0,4,1
28430,81,WODouglas,6,2,3,2,2,1970-027,1970,0,0,1,1
28431,94,PStewart,6,1,3,2,1,1970-027,1970,0,0,2,1
28432,98,TMarshall,6,2,3,2,2,1970-027,1970,0,0,1,1
28433,92,WJBrennan,6,2,3,2,2,1970-027,1970,0,0,4,1
28434,95,BRWhite,6,1,3,2,1,1970-027,1970,0,0,2,1
28435,99,WEBurger,6,2,3,2,2,1970-027,1970,0,0,3,1
28436,100,HABlackmun,6,1,3,2,1,1970-027,1970,0,0,2,1
28437,91,JHarlan2,5,2,4,1,1,1970-028,1970,0,0,2,8
28438,78,HLBlack,5,2,4,1,1,1970-028,1970,0,0,2,8
28439,81,WODouglas,5,2,4,1,1,1970-028,1970,0,0,2,8
28440,94,PStewart,5,1,4,1,2,1970-028,1970,0,0,1,8
28441,98,TMarshall,5,1,4,1,2,1970-028,1970,0,0,1,8
28442,92,WJBrennan,5,2,4,1,1,1970-028,1970,0,0,2,8
28443,95,BRWhite,5,1,4,1,2,1970-028,1970,0,0,1,8
28444,99,WEBurger,5,1,4,1,2,1970-028,1970,0,0,1,8
28445,100,HABlackmun,5,1,4,1,2,1970-028,1970,0,0,1,8
28446,91,JHarlan2,8,2,1,2,2,1970-029,1970,1,0,1,1
28447,78,HLBlack,8,1,1,2,1,1970-029,1970,1,0,2,1
28448,81,WODouglas,8,2,1,2,2,1970-029,1970,1,0,1,1
28449,94,PStewart,8,2,1,2,2,1970-029,1970,1,0,1,1
28450,98,TMarshall,8,2,1,2,2,1970-029,1970,1,0,1,1
28451,92,WJBrennan,8,2,1,2,2,1970-029,1970,1,0,1,1
28452,95,BRWhite,8,2,1,2,2,1970-029,1970,1,0,1,1
28453,99,WEBurger,8,2,1,2,2,1970-029,1970,1,0,4,1
28454,100,HABlackmun,8,2,1,2,2,1970-029,1970,1,0,4,1
28455,91,JHarlan2,9,2,0,2,2,1970-030,1970,0,0,1,12
28456,78,HLBlack,9,2,0,2,2,1970-030,1970,0,0,1,12
28457,81,WODouglas,9,2,0,2,2,1970-030,1970,0,0,4,12
28458,94,PStewart,9,2,0,2,2,1970-030,1970,0,0,1,12
28459,98,TMarshall,9,2,0,2,2,1970-030,1970,0,0,1,12
28460,92,WJBrennan,9,2,0,2,2,1970-030,1970,0,0,4,12
28461,95,BRWhite,9,2,0,2,2,1970-030,1970,0,0,1,12
28462,99,WEBurger,9,2,0,2,2,1970-030,1970,0,0,1,12
28463,100,HABlackmun,9,2,0,2,2,1970-030,1970,0,0,1,12
28464,91,JHarlan2,5,1,4,1,2,1970-031,1970,0,0,1,1
28465,78,HLBlack,5,2,4,1,1,1970-031,1970,0,0,2,1
28466,81,WODouglas,5,2,4,1,1,1970-031,1970,0,0,2,1
28467,94,PStewart,5,1,4,1,2,1970-031,1970,0,0,1,1
28468,98,TMarshall,5,2,4,1,1,1970-031,1970,0,0,2,1
28469,92,WJBrennan,5,2,4,1,1,1970-031,1970,0,0,2,1
28470,95,BRWhite,5,1,4,1,2,1970-031,1970,0,0,1,1
28471,99,WEBurger,5,1,4,1,2,1970-031,1970,0,0,1,1
28472,100,HABlackmun,5,1,4,1,2,1970-031,1970,0,0,1,1
28473,91,JHarlan2,9,2,0,2,2,1970-032,1970,1,0,1,2
28474,78,HLBlack,9,2,0,2,2,1970-032,1970,1,0,1,2
28475,81,WODouglas,9,2,0,2,2,1970-032,1970,1,0,1,2
28476,94,PStewart,9,2,0,2,2,1970-032,1970,1,0,1,2
28477,98,TMarshall,9,2,0,2,2,1970-032,1970,1,0,4,2
28478,92,WJBrennan,9,2,0,2,2,1970-032,1970,1,0,1,2
28479,95,BRWhite,9,2,0,2,2,1970-032,1970,1,0,1,2
28480,99,WEBurger,9,2,0,2,2,1970-032,1970,1,0,1,2
28481,100,HABlackmun,9,2,0,2,2,1970-032,1970,1,0,1,2
28482,91,JHarlan2,5,1,4,2,1,1970-033,1970,1,0,2,3
28483,78,HLBlack,5,2,4,2,2,1970-033,1970,1,0,5,3
28484,81,WODouglas,5,2,4,2,2,1970-033,1970,1,0,1,3
28485,94,PStewart,5,2,4,2,2,1970-033,1970,1,0,4,3
28486,98,TMarshall,5,2,4,2,2,1970-033,1970,1,0,1,3
28487,92,WJBrennan,5,2,4,2,2,1970-033,1970,1,0,1,3
28488,95,BRWhite,5,1,4,2,1,1970-033,1970,1,0,2,3
28489,99,WEBurger,5,1,4,2,1,1970-033,1970,1,0,2,3
28490,100,HABlackmun,5,1,4,2,1,1970-033,1970,1,0,2,3
28491,91,JHarlan2,5,1,4,2,1,1970-034,1970,1,0,2,3
28492,78,HLBlack,5,2,4,2,2,1970-034,1970,1,0,5,3
28493,81,WODouglas,5,2,4,2,2,1970-034,1970,1,0,1,3
28494,94,PStewart,5,2,4,2,2,1970-034,1970,1,0,4,3
28495,98,TMarshall,5,2,4,2,2,1970-034,1970,1,0,1,3
28496,92,WJBrennan,5,2,4,2,2,1970-034,1970,1,0,1,3
28497,95,BRWhite,5,1,4,2,1,1970-034,1970,1,0,2,3
28498,99,WEBurger,5,1,4,2,1,1970-034,1970,1,0,2,3
28499,100,HABlackmun,5,1,4,2,1,1970-034,1970,1,0,2,3
28500,99,WEBurger,8,1,1,1,2,1970-035,1970,1,0,1,9
28501,78,HLBlack,8,1,1,1,2,1970-035,1970,1,0,1,9
28502,81,WODouglas,8,2,1,1,1,1970-035,1970,1,0,2,9
28503,91,JHarlan2,8,1,1,1,2,1970-035,1970,1,0,3,9
28504,92,WJBrennan,8,1,1,1,2,1970-035,1970,1,0,4,9
28505,94,PStewart,8,1,1,1,2,1970-035,1970,1,0,3,9
28506,95,BRWhite,8,1,1,1,2,1970-035,1970,1,0,4,9
28507,98,TMarshall,8,1,1,1,2,1970-035,1970,1,0,4,9
28508,100,HABlackmun,8,1,1,1,2,1970-035,1970,1,0,1,9
28509,99,WEBurger,9,1,0,1,2,1970-036,1970,0,0,1,9
28510,78,HLBlack,9,1,0,1,2,1970-036,1970,0,0,1,9
28511,81,WODouglas,9,1,0,1,2,1970-036,1970,0,0,3,9
28512,91,JHarlan2,9,1,0,1,2,1970-036,1970,0,0,3,9
28513,92,WJBrennan,9,1,0,1,2,1970-036,1970,0,0,4,9
28514,94,PStewart,9,1,0,1,2,1970-036,1970,0,0,3,9
28515,95,BRWhite,9,1,0,1,2,1970-036,1970,0,0,4,9
28516,98,TMarshall,9,1,0,1,2,1970-036,1970,0,0,4,9
28517,100,HABlackmun,9,1,0,1,2,1970-036,1970,0,0,1,9
28518,91,JHarlan2,8,1,1,1,2,1970-037,1970,1,0,1,9
28519,78,HLBlack,8,1,1,1,2,1970-037,1970,1,0,1,9
28520,81,WODouglas,8,2,1,1,1,1970-037,1970,1,0,2,9
28521,94,PStewart,8,1,1,1,2,1970-037,1970,1,0,1,9
28522,98,TMarshall,8,1,1,1,2,1970-037,1970,1,0,1,9
28523,92,WJBrennan,8,1,1,1,2,1970-037,1970,1,0,4,9
28524,95,BRWhite,8,1,1,1,2,1970-037,1970,1,0,4,9
28525,99,WEBurger,8,1,1,1,2,1970-037,1970,1,0,1,9
28526,100,HABlackmun,8,1,1,1,2,1970-037,1970,1,0,1,9
28527,91,JHarlan2,5,1,4,1,2,1970-038,1970,1,0,1,9
28528,78,HLBlack,5,1,4,1,2,1970-038,1970,1,0,1,9
28529,81,WODouglas,5,2,4,1,1,1970-038,1970,1,0,2,9
28530,94,PStewart,5,1,4,1,2,1970-038,1970,1,0,3,9
28531,98,TMarshall,5,2,4,1,1,1970-038,1970,1,0,2,9
28532,92,WJBrennan,5,2,4,1,1,1970-038,1970,1,0,2,9
28533,95,BRWhite,5,2,4,1,1,1970-038,1970,1,0,2,9
28534,99,WEBurger,5,1,4,1,2,1970-038,1970,1,0,1,9
28535,100,HABlackmun,5,1,4,1,2,1970-038,1970,1,0,3,9
28536,91,JHarlan2,9,2,0,2,2,1970-039,1970,0,0,1,7
28537,78,HLBlack,9,2,0,2,2,1970-039,1970,0,0,1,7
28538,81,WODouglas,9,2,0,2,2,1970-039,1970,0,0,1,7
28539,94,PStewart,9,2,0,2,2,1970-039,1970,0,0,1,7
28540,98,TMarshall,9,2,0,2,2,1970-039,1970,0,0,1,7
28541,92,WJBrennan,9,2,0,2,2,1970-039,1970,0,0,1,7
28542,95,BRWhite,9,2,0,2,2,1970-039,1970,0,0,1,7
28543,99,WEBurger,9,2,0,2,2,1970-039,1970,0,0,1,7
28544,100,HABlackmun,9,2,0,2,2,1970-039,1970,0,0,1,7
28545,91,JHarlan2,9,1,0,1,2,1970-040,1970,0,0,1,9
28546,78,HLBlack,9,1,0,1,2,1970-040,1970,0,0,4,9
28547,81,WODouglas,9,1,0,1,2,1970-040,1970,0,0,1,9
28548,94,PStewart,9,1,0,1,2,1970-040,1970,0,0,1,9
28549,98,TMarshall,9,1,0,1,2,1970-040,1970,0,0,1,9
28550,92,WJBrennan,9,1,0,1,2,1970-040,1970,0,0,1,9
28551,95,BRWhite,9,1,0,1,2,1970-040,1970,0,0,1,9
28552,99,WEBurger,9,1,0,1,2,1970-040,1970,0,0,1,9
28553,100,HABlackmun,9,1,0,1,2,1970-040,1970,0,0,1,9
28554,99,WEBurger,5,1,4,1,2,1970-041,1970,0,0,1,3
28555,78,HLBlack,5,2,4,1,1,1970-041,1970,0,0,2,3
28556,81,WODouglas,5,2,4,1,1,1970-041,1970,0,0,2,3
28557,91,JHarlan2,5,1,4,1,2,1970-041,1970,0,0,3,3
28558,92,WJBrennan,5,2,4,1,1,1970-041,1970,0,0,2,3
28559,94,PStewart,5,1,4,1,2,1970-041,1970,0,0,1,3
28560,95,BRWhite,5,1,4,1,2,1970-041,1970,0,0,1,3
28561,98,TMarshall,5,2,4,1,1,1970-041,1970,0,0,2,3
28562,100,HABlackmun,5,1,4,1,2,1970-041,1970,0,0,1,3
28563,99,WEBurger,8,1,1,1,2,1970-042,1970,1,0,1,9
28564,78,HLBlack,8,1,1,1,2,1970-042,1970,1,0,1,9
28565,81,WODouglas,8,2,1,1,1,1970-042,1970,1,0,2,9
28566,91,JHarlan2,8,1,1,1,2,1970-042,1970,1,0,3,9
28567,92,WJBrennan,8,1,1,1,2,1970-042,1970,1,0,4,9
28568,94,PStewart,8,1,1,1,2,1970-042,1970,1,0,3,9
28569,95,BRWhite,8,1,1,1,2,1970-042,1970,1,0,4,9
28570,98,TMarshall,8,1,1,1,2,1970-042,1970,1,0,4,9
28571,100,HABlackmun,8,1,1,1,2,1970-042,1970,1,0,1,9
28572,99,WEBurger,5,1,3,1,2,1970-043,1970,1,0,1,9
28573,78,HLBlack,5,1,3,1,2,1970-043,1970,1,0,1,9
28574,81,WODouglas,5,0,3,1,0,1970-043,1970,1,0,0,9
28575,91,JHarlan2,5,1,3,1,2,1970-043,1970,1,0,3,9
28576,92,WJBrennan,5,2,3,1,1,1970-043,1970,1,0,2,9
28577,94,PStewart,5,1,3,1,2,1970-043,1970,1,0,3,9
28578,95,BRWhite,5,2,3,1,1,1970-043,1970,1,0,2,9
28579,98,TMarshall,5,2,3,1,1,1970-043,1970,1,0,2,9
28580,100,HABlackmun,5,1,3,1,2,1970-043,1970,1,0,1,9
28581,91,JHarlan2,5,1,4,1,2,1970-044,1970,0,0,1,1
28582,78,HLBlack,5,2,4,1,1,1970-044,1970,0,0,2,1
28583,81,WODouglas,5,2,4,1,1,1970-044,1970,0,0,2,1
28584,94,PStewart,5,1,4,1,2,1970-044,1970,0,0,1,1
28585,98,TMarshall,5,2,4,1,1,1970-044,1970,0,0,2,1
28586,92,WJBrennan,5,2,4,1,1,1970-044,1970,0,0,2,1
28587,95,BRWhite,5,1,4,1,2,1970-044,1970,0,0,1,1
28588,99,WEBurger,5,1,4,1,2,1970-044,1970,0,0,1,1
28589,100,HABlackmun,5,1,4,1,2,1970-044,1970,0,0,1,1
28590,91,JHarlan2,8,2,1,2,2,1970-045,1970,1,0,1,7
28591,78,HLBlack,8,2,1,2,2,1970-045,1970,1,0,1,7
28592,81,WODouglas,8,1,1,2,1,1970-045,1970,1,0,2,7
28593,94,PStewart,8,2,1,2,2,1970-045,1970,1,0,1,7
28594,98,TMarshall,8,2,1,2,2,1970-045,1970,1,0,1,7
28595,92,WJBrennan,8,2,1,2,2,1970-045,1970,1,0,1,7
28596,95,BRWhite,8,2,1,2,2,1970-045,1970,1,0,3,7
28597,99,WEBurger,8,2,1,2,2,1970-045,1970,1,0,1,7
28598,100,HABlackmun,8,2,1,2,2,1970-045,1970,1,0,1,7
28599,91,JHarlan2,8,1,1,1,2,1970-046,1970,1,0,1,3
28600,78,HLBlack,8,1,1,1,2,1970-046,1970,1,0,1,3
28601,81,WODouglas,8,2,1,1,1,1970-046,1970,1,0,2,3
28602,94,PStewart,8,1,1,1,2,1970-046,1970,1,0,1,3
28603,98,TMarshall,8,1,1,1,2,1970-046,1970,1,0,1,3
28604,92,WJBrennan,8,1,1,1,2,1970-046,1970,1,0,1,3
28605,95,BRWhite,8,1,1,1,2,1970-046,1970,1,0,1,3
28606,99,WEBurger,8,1,1,1,2,1970-046,1970,1,0,1,3
28607,100,HABlackmun,8,1,1,1,2,1970-046,1970,1,0,1,3
28608,99,WEBurger,7,1,2,1,2,1970-047,1970,1,0,1,3
28609,78,HLBlack,7,2,2,1,1,1970-047,1970,1,0,2,3
28610,81,WODouglas,7,2,2,1,1,1970-047,1970,1,0,2,3
28611,91,JHarlan2,7,1,2,1,2,1970-047,1970,1,0,1,3
28612,92,WJBrennan,7,1,2,1,2,1970-047,1970,1,0,1,3
28613,94,PStewart,7,1,2,1,2,1970-047,1970,1,0,1,3
28614,95,BRWhite,7,1,2,1,2,1970-047,1970,1,0,3,3
28615,98,TMarshall,7,1,2,1,2,1970-047,1970,1,0,1,3
28616,100,HABlackmun,7,1,2,1,2,1970-047,1970,1,0,1,3
28617,91,JHarlan2,8,1,1,2,1,1970-048,1970,1,0,2,3
28618,78,HLBlack,8,2,1,2,2,1970-048,1970,1,0,4,3
28619,81,WODouglas,8,2,1,2,2,1970-048,1970,1,0,4,3
28620,94,PStewart,8,2,1,2,2,1970-048,1970,1,0,1,3
28621,98,TMarshall,8,2,1,2,2,1970-048,1970,1,0,1,3
28622,92,WJBrennan,8,2,1,2,2,1970-048,1970,1,0,1,3
28623,95,BRWhite,8,2,1,2,2,1970-048,1970,1,0,1,3
28624,99,WEBurger,8,2,1,2,2,1970-048,1970,1,0,1,3
28625,100,HABlackmun,8,2,1,2,2,1970-048,1970,1,0,1,3
28626,91,JHarlan2,7,1,2,1,2,1970-049,1970,1,0,1,3
28627,78,HLBlack,7,2,2,1,1,1970-049,1970,1,0,2,3
28628,81,WODouglas,7,2,2,1,1,1970-049,1970,1,0,2,3
28629,94,PStewart,7,1,2,1,2,1970-049,1970,1,0,1,3
28630,98,TMarshall,7,1,2,1,2,1970-049,1970,1,0,1,3
28631,92,WJBrennan,7,1,2,1,2,1970-049,1970,1,0,1,3
28632,95,BRWhite,7,1,2,1,2,1970-049,1970,1,0,3,3
28633,99,WEBurger,7,1,2,1,2,1970-049,1970,1,0,1,3
28634,100,HABlackmun,7,1,2,1,2,1970-049,1970,1,0,1,3
28635,91,JHarlan2,5,1,4,2,1,1970-050,1970,1,0,2,7
28636,78,HLBlack,5,1,4,2,1,1970-050,1970,1,0,2,7
28637,81,WODouglas,5,1,4,2,1,1970-050,1970,1,0,2,7
28638,94,PStewart,5,2,4,2,2,1970-050,1970,1,0,1,7
28639,98,TMarshall,5,1,4,2,1,1970-050,1970,1,0,2,7
28640,92,WJBrennan,5,2,4,2,2,1970-050,1970,1,0,1,7
28641,95,BRWhite,5,2,4,2,2,1970-050,1970,1,0,1,7
28642,99,WEBurger,5,2,4,2,2,1970-050,1970,1,0,1,7
28643,100,HABlackmun,5,2,4,2,2,1970-050,1970,1,0,1,7
28644,91,JHarlan2,9,2,0,2,2,1970-051,1970,1,0,4,8
28645,78,HLBlack,9,2,0,2,2,1970-051,1970,1,0,1,8
28646,81,WODouglas,9,2,0,2,2,1970-051,1970,1,0,1,8
28647,94,PStewart,9,2,0,2,2,1970-051,1970,1,0,4,8
28648,98,TMarshall,9,2,0,2,2,1970-051,1970,1,0,1,8
28649,92,WJBrennan,9,2,0,2,2,1970-051,1970,1,0,1,8
28650,95,BRWhite,9,2,0,2,2,1970-051,1970,1,0,1,8
28651,99,WEBurger,9,2,0,2,2,1970-051,1970,1,0,1,8
28652,100,HABlackmun,9,2,0,2,2,1970-051,1970,1,0,1,8
28653,91,JHarlan2,9,1,0,1,2,1970-052,1970,0,0,1,2
28654,78,HLBlack,9,1,0,1,2,1970-052,1970,0,0,1,2
28655,81,WODouglas,9,1,0,1,2,1970-052,1970,0,0,1,2
28656,94,PStewart,9,1,0,1,2,1970-052,1970,0,0,1,2
28657,98,TMarshall,9,1,0,1,2,1970-052,1970,0,0,1,2
28658,92,WJBrennan,9,1,0,1,2,1970-052,1970,0,0,1,2
28659,95,BRWhite,9,1,0,1,2,1970-052,1970,0,0,1,2
28660,99,WEBurger,9,1,0,1,2,1970-052,1970,0,0,1,2
28661,100,HABlackmun,9,1,0,1,2,1970-052,1970,0,0,1,2
28662,91,JHarlan2,8,2,1,2,2,1970-053,1970,1,0,1,2
28663,78,HLBlack,8,1,1,2,1,1970-053,1970,1,0,2,2
28664,81,WODouglas,8,2,1,2,2,1970-053,1970,1,0,4,2
28665,94,PStewart,8,2,1,2,2,1970-053,1970,1,0,1,2
28666,98,TMarshall,8,2,1,2,2,1970-053,1970,1,0,1,2
28667,92,WJBrennan,8,2,1,2,2,1970-053,1970,1,0,4,2
28668,95,BRWhite,8,2,1,2,2,1970-053,1970,1,0,1,2
28669,99,WEBurger,8,2,1,2,2,1970-053,1970,1,0,1,2
28670,100,HABlackmun,8,2,1,2,2,1970-053,1970,1,0,1,2
28671,91,JHarlan2,9,2,0,2,2,1970-054,1970,1,0,4,2
28672,78,HLBlack,9,2,0,2,2,1970-054,1970,1,0,4,2
28673,81,WODouglas,9,2,0,2,2,1970-054,1970,1,0,1,2
28674,94,PStewart,9,2,0,2,2,1970-054,1970,1,0,1,2
28675,98,TMarshall,9,2,0,2,2,1970-054,1970,1,0,1,2
28676,92,WJBrennan,9,2,0,2,2,1970-054,1970,1,0,1,2
28677,95,BRWhite,9,2,0,2,2,1970-054,1970,1,0,1,2
28678,99,WEBurger,9,2,0,2,2,1970-054,1970,1,0,1,2
28679,100,HABlackmun,9,2,0,2,2,1970-054,1970,1,0,3,2
28680,99,WEBurger,6,1,2,1,2,1970-055,1970,1,0,1,8
